Siniestro;Poliza;Fec_ocu;Fec_com;Fec_pago;Importe
498;69278;2014-11-22;2014-12-07;2015-01-06;140
499;62476;2014-12-25;2015-01-10;2015-01-30;166
500;65546;2013-08-21;2013-09-03;2017-07-14;159
501;64118;2018-03-27;2018-04-09;2018-07-02;176
502;68063;2016-02-15;2016-02-27;2016-04-07;230
503;61873;2014-07-29;2014-08-12;2017-09-04;232
504;66085;2016-03-09;2016-04-15;2016-05-05;171
505;68600;2013-02-15;2013-02-28;2013-03-30;111
506;60686;2018-05-27;2018-06-16;2018-07-16;174
507;63919;2013-10-14;2013-10-22;2014-10-06;137
508;62721;2017-08-26;2017-09-02;2017-10-12;159
509;65424;2016-08-29;2016-09-08;2018-11-03;208
510;60883;2013-10-13;2013-11-21;2013-12-21;211
511;65971;2014-09-01;2014-09-21;2015-07-18;272
512;60040;2015-10-23;2015-11-07;2015-12-07;149
513;67293;2014-07-07;2014-08-16;2018-01-20;126
514;62185;2015-06-30;2015-07-20;2015-08-19;109
515;68963;2015-03-05;2015-04-13;2016-09-01;250
516;69371;2017-11-23;2017-11-29;2018-11-19;133
517;68634;2017-01-22;2017-02-08;2017-02-28;193
518;65833;2017-04-25;2017-05-07;2017-05-17;245
519;62513;2016-05-19;2016-06-08;2016-06-23;145
520;64435;2018-02-23;2018-04-08;2018-05-18;209
521;60782;2013-04-02;2013-04-08;2013-04-28;140
522;69166;2013-02-05;2013-02-14;2018-04-15;225
523;69043;2016-03-26;2016-04-08;2018-01-07;124
524;66332;2017-12-01;2017-12-04;2018-08-26;162
525;65452;2014-09-01;2014-09-19;2016-10-24;163
526;63829;2015-09-21;2015-09-24;2015-10-04;176
527;62750;2015-11-30;2015-12-19;2015-12-29;228
528;66219;2015-05-28;2015-06-06;2016-06-29;234
529;66546;2015-07-26;2015-08-12;2018-04-24;242
530;60774;2014-08-05;2014-09-16;2018-04-30;243
531;68719;2016-11-22;2017-01-05;2017-01-25;123
532;61084;2013-05-27;2013-06-14;2013-07-14;193
533;63129;2016-10-28;2016-11-10;2016-11-20;258
534;66519;2014-06-21;2014-07-07;2018-03-24;255
535;67920;2017-07-26;2017-08-10;2017-09-09;237
536;63402;2016-10-29;2016-11-09;2016-12-09;184
537;61518;2014-03-04;2014-03-17;2015-05-15;232
538;63393;2014-01-28;2014-02-15;2016-01-11;186
539;63121;2016-04-16;2016-04-30;2017-12-15;159
540;66028;2013-02-07;2013-02-15;2013-02-25;232
541;69330;2015-01-28;2015-02-05;2017-03-14;194
542;65990;2013-12-24;2014-01-07;2015-02-15;192
543;66867;2016-11-24;2016-12-10;2018-06-22;217
544;65007;2013-09-17;2013-09-30;2013-11-09;223
545;65090;2013-11-28;2013-12-17;2013-12-27;173
546;65264;2017-01-31;2017-03-16;2017-04-15;141
547;65757;2014-12-23;2015-01-02;2015-02-11;175
548;67070;2013-03-20;2013-03-31;2014-02-15;164
549;69174;2014-02-27;2014-03-15;2014-04-14;193
550;63980;2014-11-29;2014-12-12;2014-12-22;217
551;65067;2018-01-01;2018-01-20;2018-11-16;185
552;63129;2014-04-18;2014-04-28;2014-06-07;182
553;63490;2014-09-01;2014-09-15;2014-09-25;140
554;63875;2014-02-18;2014-03-04;2014-04-03;207
555;64705;2016-10-27;2016-12-13;2017-01-02;185
556;66326;2015-03-29;2015-04-01;2015-04-21;222
557;60161;2016-06-16;2016-06-23;2016-07-03;241
558;62073;2013-09-17;2013-10-06;2018-11-01;216
559;62961;2018-10-02;2018-11-08;2018-11-30;183
560;60549;2017-02-24;2017-03-02;2017-03-22;223
561;67191;2017-06-05;2017-07-20;2017-08-19;272
562;69446;2014-08-16;2014-08-30;2016-04-27;142
563;67377;2017-11-18;2017-12-25;2018-02-25;216
564;67242;2018-01-13;2018-01-21;2018-02-20;217
565;66459;2017-06-01;2017-06-17;2017-07-27;212
566;64641;2016-10-07;2016-11-13;2016-12-22;199
567;60527;2013-06-27;2013-07-11;2015-03-19;157
568;67313;2018-09-29;2018-10-09;2018-10-29;174
569;69995;2017-11-12;2017-11-25;2018-01-04;231
570;65513;2015-11-19;2015-12-01;2017-10-16;150
571;68325;2013-10-08;2013-10-27;2013-11-16;169
572;68208;2018-03-01;2018-03-05;2018-08-06;154
573;67565;2017-10-14;2017-10-20;2017-11-29;223
574;61789;2014-02-27;2014-03-12;2014-04-21;242
575;66311;2013-03-25;2013-04-05;2013-05-05;147
576;65793;2014-10-21;2014-12-04;2015-01-13;164
577;64006;2018-01-16;2018-02-05;2018-02-25;78
578;68866;2013-07-28;2013-08-09;2013-09-08;233
579;61992;2013-12-20;2014-01-06;2014-02-15;247
580;63180;2016-10-06;2016-10-14;2016-10-24;221
581;61201;2017-09-07;2017-10-22;2017-12-01;149
582;69220;2013-11-04;2013-11-19;2015-03-15;216
583;62025;2014-10-06;2014-10-11;2014-11-20;281
584;69844;2013-10-25;2013-10-30;2013-12-09;149
585;62730;2018-03-09;2018-03-23;2018-12-26;167
586;61034;2018-01-26;2018-02-15;2018-03-27;247
587;69534;2016-05-06;2016-05-15;2017-12-17;173
588;66889;2015-01-15;2015-02-04;2015-03-16;234
589;61398;2015-02-24;2015-04-06;2017-03-07;167
590;68149;2013-04-20;2013-06-05;2013-07-15;184
591;63552;2017-08-26;2017-09-01;2018-01-14;125
592;64126;2018-09-12;2018-09-30;2018-12-31;170
593;63239;2013-08-06;2013-09-22;2013-10-02;208
594;67937;2014-09-09;2014-10-20;2014-11-09;204
595;69111;2018-05-29;2018-06-03;2018-08-09;248
596;66194;2016-03-05;2016-03-20;2016-04-09;230
597;61728;2016-11-27;2016-11-30;2016-12-20;188
598;69166;2017-09-23;2017-09-29;2017-11-08;249
599;66102;2013-05-10;2013-05-27;2013-06-26;253
600;61911;2015-02-26;2015-04-07;2015-10-17;197
601;60768;2015-01-20;2015-02-04;2015-03-16;217
602;62297;2017-08-24;2017-08-29;2017-09-08;231
603;66124;2017-07-28;2017-08-17;2017-08-27;209
604;69029;2014-04-24;2014-05-12;2014-06-21;177
605;65914;2017-01-18;2017-01-24;2017-04-24;216
606;69317;2013-03-29;2013-04-06;2013-04-16;213
607;63638;2014-06-29;2014-07-17;2015-11-03;155
608;62503;2013-01-19;2013-02-08;2015-08-18;204
609;61989;2017-06-18;2017-06-27;2017-07-17;224
610;68010;2013-12-01;2013-12-17;2014-01-16;189
611;61440;2015-01-28;2015-02-02;2015-02-12;139
612;69262;2013-12-12;2013-12-19;2014-01-08;295
613;60067;2013-03-11;2013-03-22;2013-04-01;269
614;68460;2016-05-16;2016-05-29;2016-07-08;269
615;61974;2016-07-14;2016-08-02;2016-08-22;234
616;62487;2014-08-04;2014-09-10;2015-04-06;191
617;65676;2015-07-31;2015-08-03;2015-08-23;82
618;69984;2018-03-07;2018-03-19;2018-04-28;252
619;60898;2017-06-13;2017-07-01;2018-10-21;276
620;62567;2016-03-16;2016-03-30;2016-04-19;153
621;60916;2015-08-20;2015-09-01;2015-10-11;215
622;63463;2015-03-18;2015-03-24;2015-05-03;196
623;68781;2014-02-09;2014-02-25;2014-03-18;262
624;65867;2017-12-13;2018-01-01;2018-01-11;140
625;68091;2015-01-13;2015-01-19;2018-03-12;260
626;69995;2018-03-06;2018-03-12;2018-04-01;215
627;62966;2014-01-19;2014-01-27;2014-03-08;136
628;62781;2015-06-01;2015-06-12;2017-01-17;129
629;63846;2014-01-17;2014-01-27;2014-05-11;218
630;67241;2018-09-15;2018-09-27;2018-10-27;255
631;65455;2016-02-26;2016-03-17;2017-07-06;162
632;67810;2013-06-09;2013-07-19;2018-07-03;179
633;60719;2015-02-26;2015-04-04;2018-07-02;175
634;63552;2018-06-21;2018-07-05;2018-08-14;229
635;65276;2015-10-07;2015-10-25;2015-11-14;188
636;63109;2015-12-16;2016-01-03;2016-02-02;166
637;61921;2018-07-02;2018-07-10;2018-08-19;156
638;66576;2013-01-16;2013-01-27;2013-03-08;151
639;61061;2017-10-28;2017-11-07;2017-11-27;209
640;60546;2014-01-20;2014-02-27;2015-08-03;225
641;66380;2018-04-13;2018-04-24;2018-12-13;172
642;66614;2015-05-15;2015-05-20;2015-06-19;187
643;65376;2014-04-10;2014-04-30;2014-05-10;124
644;66857;2014-11-16;2014-11-29;2015-01-08;210
645;66583;2015-11-14;2015-11-29;2015-12-29;181
646;64323;2015-02-16;2015-02-24;2015-03-26;237
647;64052;2017-10-10;2017-11-17;2018-05-06;108
648;65968;2013-06-02;2013-06-14;2015-12-20;247
649;68262;2015-03-21;2015-04-29;2015-05-09;187
650;68768;2017-08-24;2017-08-29;2017-10-08;193
651;66142;2013-07-26;2013-08-03;2015-12-29;203
652;68669;2014-08-20;2014-09-09;2014-10-09;160
653;64694;2015-12-26;2016-01-11;2016-09-21;210
654;67973;2015-10-11;2015-10-27;2015-11-06;208
655;67238;2015-12-30;2016-01-04;2017-02-25;174
656;62048;2014-02-17;2014-03-01;2015-03-08;228
657;69562;2018-03-01;2018-03-06;2018-04-15;200
658;69396;2018-07-21;2018-09-06;2018-10-16;161
659;63937;2013-03-02;2013-04-08;2013-04-28;179
660;66534;2017-03-04;2017-03-20;2018-02-01;177
661;68296;2013-07-14;2013-07-25;2013-08-04;213
662;62352;2018-06-15;2018-06-28;2018-07-28;294
663;69974;2013-04-03;2013-05-13;2014-12-29;186
664;67915;2014-06-06;2014-06-09;2014-07-19;246
665;69365;2018-08-18;2018-09-05;2018-09-25;116
666;68010;2013-10-06;2013-10-26;2017-05-25;134
667;66078;2017-10-12;2017-10-22;2017-11-01;147
668;69870;2016-03-18;2016-03-22;2016-05-01;182
669;60332;2015-11-14;2015-11-20;2015-12-20;177
670;65870;2013-06-20;2013-06-29;2013-07-29;239
671;60487;2014-03-06;2014-03-19;2014-03-29;181
672;68718;2014-01-31;2014-02-10;2014-03-14;183
673;66204;2018-05-14;2018-06-28;2018-07-08;226
674;67856;2014-11-01;2014-11-05;2018-11-27;143
675;67858;2014-04-06;2014-04-26;2016-09-10;188
676;65188;2015-08-24;2015-09-02;2017-04-13;232
677;65218;2014-08-27;2014-09-01;2014-10-11;173
678;61657;2015-06-19;2015-06-22;2018-01-21;274
679;65175;2013-02-24;2013-02-28;2016-10-07;223
680;61177;2016-07-15;2016-08-27;2016-10-06;196
681;60548;2017-03-19;2017-03-27;2017-04-26;208
682;67485;2016-06-16;2016-07-01;2016-07-21;227
683;69748;2015-09-02;2015-09-17;2018-06-14;91
684;69136;2015-05-10;2015-05-14;2015-06-23;219
685;66285;2015-04-08;2015-04-21;2015-05-21;155
686;68335;2018-03-16;2018-04-02;2018-04-22;262
687;62130;2014-05-30;2014-07-10;2015-04-26;130
688;68361;2014-06-02;2014-06-13;2016-03-12;198
689;66397;2014-09-01;2014-09-18;2018-05-22;251
690;67758;2017-05-08;2017-06-14;2018-07-07;293
691;69241;2014-04-01;2014-04-13;2014-05-03;208
692;69173;2013-10-01;2013-10-12;2013-11-01;215
693;66484;2013-09-25;2013-10-03;2013-11-12;213
694;62190;2017-02-21;2017-03-12;2017-04-11;172
695;66422;2015-03-25;2015-03-29;2015-04-18;168
696;65041;2014-11-23;2014-12-07;2016-01-27;153
697;61725;2014-02-13;2014-03-22;2016-07-20;202
698;65650;2017-04-28;2017-06-10;2017-07-20;226
699;64058;2013-05-22;2013-05-26;2013-06-05;167
700;61275;2013-12-31;2014-01-08;2015-04-19;207
701;67345;2015-07-29;2015-08-06;2016-08-11;193
702;60643;2018-08-11;2018-08-24;2018-09-13;122
703;61751;2015-05-26;2015-06-09;2015-06-29;212
704;65356;2018-01-16;2018-01-30;2018-02-19;149
705;62324;2016-11-14;2016-11-28;2016-12-08;217
706;61789;2014-05-24;2014-06-04;2014-07-14;213
707;64337;2013-02-12;2013-02-21;2013-03-23;194
708;61641;2017-04-26;2017-06-04;2018-08-18;201
709;65590;2014-11-02;2014-11-15;2016-01-21;169
710;63191;2013-04-24;2013-06-10;2013-06-30;133
711;62038;2017-02-25;2017-03-14;2017-09-14;225
712;65312;2017-11-09;2017-11-29;2018-08-26;161
713;64907;2017-07-22;2017-08-29;2018-02-12;250
714;67187;2016-03-04;2016-03-21;2016-04-20;230
715;64188;2016-03-30;2016-04-18;2016-05-08;115
716;62913;2015-10-16;2015-11-30;2015-12-20;119
717;64955;2016-06-11;2016-06-23;2016-12-26;201
718;63994;2016-03-03;2016-03-15;2016-04-04;169
719;65880;2017-01-10;2017-01-22;2017-02-01;148
720;64516;2015-09-20;2015-10-04;2015-11-03;140
721;65117;2013-09-11;2013-09-25;2013-10-25;164
722;60072;2016-08-31;2016-09-17;2016-10-07;169
723;69891;2015-10-18;2015-10-28;2015-11-07;132
724;66076;2013-01-17;2013-01-24;2013-03-05;166
725;60336;2017-12-10;2018-01-18;2018-03-05;148
726;63743;2014-10-10;2014-10-27;2014-11-26;176
727;66381;2017-06-18;2017-07-02;2018-08-16;142
728;64972;2017-12-23;2018-01-11;2018-02-20;227
729;67853;2013-06-09;2013-06-12;2013-07-22;186
730;60959;2015-03-24;2015-04-10;2016-03-30;139
731;68671;2015-06-21;2015-06-30;2017-01-17;136
732;67996;2014-07-23;2014-08-12;2014-09-11;217
733;66796;2015-10-02;2015-11-02;2015-11-22;235
734;62961;2014-07-07;2014-08-15;2016-07-17;202
735;62181;2014-12-13;2014-12-31;2015-01-20;125
736;61828;2015-06-29;2015-07-19;2015-08-08;168
737;63064;2013-08-13;2013-09-28;2013-10-18;186
738;65927;2014-08-03;2014-08-10;2016-11-12;150
739;66037;2016-11-02;2016-11-08;2016-12-18;201
740;61789;2015-04-25;2015-06-08;2015-07-08;207
741;61065;2018-02-13;2018-02-19;2018-03-11;199
742;62067;2013-05-01;2013-05-13;2015-02-05;231
743;60186;2017-10-28;2017-12-08;2017-12-28;183
744;60746;2013-03-10;2013-03-19;2013-03-29;167
745;61974;2015-04-18;2015-04-30;2018-01-22;137
746;64480;2016-06-25;2016-07-05;2016-08-14;214
747;64101;2013-04-16;2013-05-22;2018-08-08;109
748;62178;2015-03-02;2015-03-06;2015-03-26;264
749;69478;2013-12-19;2013-12-25;2014-02-03;231
750;69957;2013-06-14;2013-06-27;2013-07-17;214
751;63691;2018-09-03;2018-09-11;2018-10-08;153
752;65048;2016-01-25;2016-02-14;2016-03-05;184
753;68533;2013-12-24;2014-01-07;2014-01-27;140
754;62474;2013-09-16;2013-10-23;2016-10-18;155
755;68423;2014-05-04;2014-05-07;2014-06-06;192
756;69450;2017-07-23;2017-07-28;2018-12-11;156
757;65577;2016-06-18;2016-07-05;2018-06-08;143
758;60146;2016-04-29;2016-05-18;2016-05-28;180
759;60059;2014-04-10;2014-04-18;2015-08-14;157
760;69278;2016-04-13;2016-04-27;2016-05-27;173
761;65963;2017-07-03;2017-07-20;2017-08-09;192
762;65517;2015-05-28;2015-07-13;2015-08-22;153
763;63254;2018-08-13;2018-08-29;2018-12-24;188
764;61772;2017-04-04;2017-04-22;2017-05-12;241
765;65067;2014-08-03;2014-08-16;2015-08-04;259
766;62222;2018-07-19;2018-07-26;2018-08-25;188
767;60743;2015-09-15;2015-09-29;2016-05-24;216
768;63738;2013-08-28;2013-09-10;2013-10-10;177
769;67127;2014-09-01;2014-09-05;2014-10-15;209
770;66219;2018-06-18;2018-07-04;2018-11-24;115
771;66534;2017-05-08;2017-05-11;2017-05-21;197
772;62196;2014-09-23;2014-10-12;2014-11-21;272
773;65958;2016-02-16;2016-02-25;2018-05-21;158
774;69734;2018-01-10;2018-01-22;2018-03-03;215
775;69835;2013-07-22;2013-07-30;2018-05-09;169
776;67399;2014-04-26;2014-05-08;2014-05-18;249
777;66969;2015-01-14;2015-01-30;2016-12-13;162
778;61658;2018-07-25;2018-08-04;2018-08-14;265
779;68887;2016-02-05;2016-03-19;2016-04-28;202
780;61088;2016-09-14;2016-10-03;2016-10-23;135
781;65662;2014-12-17;2015-01-24;2017-02-26;192
782;67593;2016-11-04;2016-11-17;2016-12-27;149
783;60273;2016-09-04;2016-09-24;2017-01-07;164
784;65387;2017-10-17;2017-10-24;2018-07-28;172
785;63330;2015-11-21;2016-01-05;2016-01-25;247
786;67887;2016-11-15;2016-11-28;2018-05-13;209
787;67876;2016-04-09;2016-05-23;2018-01-01;263
788;61226;2014-06-24;2014-06-27;2014-07-07;196
789;69269;2017-08-01;2017-08-19;2017-09-18;205
790;63284;2015-01-06;2015-01-25;2016-02-18;66
791;68855;2014-05-02;2014-05-10;2014-05-30;155
792;69361;2017-02-04;2017-02-07;2017-02-27;179
793;68204;2018-04-23;2018-05-06;2018-11-02;156
794;63842;2016-04-11;2016-05-22;2017-04-01;214
795;64333;2013-07-02;2013-07-13;2013-08-22;115
796;60656;2017-08-27;2017-09-05;2017-10-05;178
797;67196;2016-12-29;2017-01-08;2017-01-28;172
798;68601;2014-08-02;2014-08-12;2014-09-21;139
799;60452;2015-10-14;2015-11-24;2017-09-10;161
800;63573;2017-08-25;2017-09-03;2017-10-03;168
801;64284;2016-03-12;2016-03-25;2016-04-04;214
802;65306;2016-02-18;2016-03-09;2016-05-29;208
803;67902;2016-03-20;2016-04-08;2016-04-18;229
804;63288;2014-11-30;2014-12-14;2015-01-13;210
805;69471;2016-07-05;2016-07-11;2016-08-10;132
806;60290;2013-08-07;2013-08-26;2013-09-25;158
807;65430;2016-03-17;2016-04-01;2016-09-21;115
808;65757;2017-01-24;2017-03-10;2017-03-30;199
809;64582;2016-05-27;2016-06-03;2016-06-13;249
810;60892;2016-11-20;2016-11-28;2018-09-16;184
811;68895;2018-03-28;2018-04-06;2018-04-26;196
812;64461;2015-02-18;2015-02-28;2015-03-20;200
813;68881;2014-04-20;2014-05-09;2014-05-29;155
814;66475;2017-06-17;2017-06-21;2017-07-01;224
815;60978;2015-11-01;2015-11-12;2018-06-04;160
816;61850;2018-01-23;2018-02-09;2018-03-11;197
817;60778;2014-11-12;2014-11-18;2018-03-27;122
818;66209;2014-07-20;2014-08-02;2016-01-17;253
819;64095;2015-11-06;2015-11-26;2017-10-20;215
820;63591;2017-08-15;2017-08-18;2018-10-31;179
821;62310;2017-03-07;2017-04-15;2018-01-14;186
822;63268;2013-10-02;2013-10-14;2013-11-13;229
823;68669;2013-12-15;2013-12-18;2015-04-01;138
824;68221;2016-05-20;2016-06-04;2017-06-05;207
825;66050;2015-02-04;2015-02-21;2015-04-02;230
826;61485;2016-09-17;2016-10-26;2016-11-15;190
827;68895;2016-04-24;2016-06-05;2016-07-15;226
828;68378;2015-09-22;2015-09-29;2015-11-08;197
829;66195;2015-12-21;2016-01-29;2018-05-05;180
830;65055;2016-06-18;2016-06-26;2017-05-27;258
831;67241;2018-07-17;2018-08-01;2018-08-11;197
832;65702;2015-06-12;2015-06-16;2015-06-26;233
833;61262;2018-04-30;2018-05-10;2018-06-09;200
834;65649;2013-05-03;2013-06-11;2013-07-21;181
835;65486;2014-04-21;2014-05-04;2014-06-13;214
836;61886;2013-06-16;2013-07-04;2018-07-24;155
837;65324;2018-06-18;2018-06-26;2018-08-05;162
838;60931;2017-05-16;2017-06-02;2017-07-12;188
839;68202;2015-08-10;2015-08-26;2015-09-25;218
840;69501;2015-04-19;2015-04-27;2015-05-07;220
841;68030;2016-09-08;2016-09-21;2016-10-11;265
842;61812;2016-02-12;2016-02-23;2018-07-12;140
843;67299;2014-03-19;2014-03-28;2014-05-07;177
844;61021;2015-02-28;2015-03-13;2018-02-15;259
845;61654;2016-02-19;2016-03-02;2016-04-01;166
846;66796;2013-08-07;2013-08-24;2013-09-13;246
847;67282;2014-05-05;2014-06-20;2014-07-30;206
848;66839;2013-06-07;2013-06-14;2013-07-24;170
849;62353;2018-06-23;2018-07-04;2018-08-03;216
850;67705;2018-03-02;2018-03-17;2018-04-16;144
851;69919;2013-09-13;2013-10-02;2018-02-02;301
852;60440;2016-04-27;2016-05-02;2016-05-22;218
853;62924;2013-02-26;2013-03-14;2018-11-08;189
854;62617;2015-06-13;2015-07-30;2015-09-08;152
855;67234;2017-04-28;2017-05-05;2018-09-27;195
856;69643;2015-02-11;2015-03-01;2017-04-02;234
857;62385;2017-05-30;2017-07-11;2017-08-10;182
858;60923;2017-05-26;2017-07-10;2017-07-20;258
859;60947;2017-11-08;2017-12-24;2018-01-23;175
860;63467;2015-04-30;2015-05-10;2017-11-05;180
861;61518;2015-10-19;2015-11-25;2015-11-28;146
862;60474;2015-06-26;2015-07-11;2017-09-27;124
863;67265;2015-08-20;2015-08-30;2015-09-09;262
864;63213;2013-04-26;2013-04-29;2013-06-08;177
865;66437;2013-12-06;2013-12-26;2014-01-25;149
866;60774;2015-11-14;2015-12-03;2016-01-12;262
867;64874;2014-11-15;2014-11-28;2015-01-26;139
868;68030;2018-03-20;2018-04-25;2018-06-04;218
869;63189;2016-10-23;2016-11-06;2018-03-21;231
870;65551;2014-01-08;2014-01-26;2014-02-05;256
871;61061;2013-08-01;2013-08-13;2013-09-22;238
872;63592;2015-08-18;2015-09-25;2016-11-27;190
873;60689;2013-01-12;2013-02-01;2013-03-03;275
874;65454;2018-03-13;2018-03-16;2018-04-05;162
875;60188;2014-04-23;2014-05-06;2014-05-16;145
876;69208;2015-05-11;2015-05-24;2015-07-03;110
877;67998;2017-09-28;2017-10-07;2017-11-06;228
878;66839;2017-11-26;2017-12-16;2018-01-15;223
879;61580;2014-06-21;2014-07-01;2017-05-01;245
880;69841;2013-12-02;2014-01-16;2014-02-15;166
881;64876;2017-06-03;2017-06-13;2017-09-28;123
882;60244;2015-02-16;2015-02-19;2015-03-01;163
883;63548;2018-03-23;2018-04-01;2018-05-11;251
884;62756;2014-08-14;2014-08-21;2014-09-20;260
885;68308;2017-05-20;2017-06-30;2018-02-17;98
886;67348;2013-01-18;2013-02-05;2013-06-11;253
887;67413;2015-10-23;2015-11-02;2015-12-02;241
888;61167;2014-01-23;2014-03-03;2014-09-30;205
889;65956;2017-07-08;2017-07-16;2018-08-08;191
890;62201;2014-12-24;2015-01-08;2018-05-25;177
891;68151;2015-02-15;2015-02-21;2015-03-23;167
892;69241;2015-08-22;2015-09-04;2018-10-16;175
893;65569;2014-01-16;2014-01-31;2015-08-25;164
894;68948;2016-06-28;2016-07-09;2016-08-08;240
895;69882;2018-10-04;2018-10-20;2018-10-30;216
896;68601;2017-06-24;2017-07-10;2017-07-20;186
897;65484;2017-07-04;2017-07-22;2018-12-05;216
898;68873;2018-09-06;2018-09-24;2018-09-25;218
899;64135;2015-10-10;2015-10-18;2018-08-22;231
900;62795;2014-09-08;2014-09-13;2017-11-20;171
901;66393;2013-09-10;2013-10-25;2013-11-14;205
902;69123;2016-08-29;2016-09-06;2018-12-27;198
903;61953;2017-11-15;2017-12-04;2018-01-03;168
904;69313;2013-05-16;2013-05-21;2013-06-10;230
905;68344;2013-07-09;2013-07-13;2013-08-12;144
906;66764;2013-03-10;2013-03-17;2013-04-26;230
907;67895;2014-09-20;2014-10-03;2014-10-23;131
908;60084;2014-05-22;2014-07-04;2014-07-24;219
909;62745;2015-09-07;2015-09-19;2015-10-09;270
910;62353;2015-05-30;2015-06-16;2018-09-08;233
911;65743;2017-03-28;2017-04-07;2017-04-27;202
912;65308;2016-03-07;2016-03-19;2016-04-18;190
913;61841;2014-08-13;2014-08-31;2017-04-24;231
914;62688;2017-12-04;2017-12-12;2018-01-01;126
915;63784;2013-08-11;2013-08-24;2016-11-30;175
916;67433;2014-06-09;2014-06-29;2014-07-29;178
917;69166;2017-02-22;2017-03-04;2018-12-30;170
918;67186;2018-10-03;2018-10-09;2018-10-29;175
919;69217;2017-09-23;2017-10-29;2017-11-28;195
920;64089;2018-03-06;2018-04-12;2018-09-25;210
921;67650;2013-09-08;2013-09-11;2013-10-11;161
922;68299;2014-07-16;2014-07-28;2014-08-27;219
923;68485;2015-10-29;2015-11-14;2015-12-04;188
924;64018;2016-08-15;2016-08-27;2017-09-23;235
925;64698;2015-03-29;2015-04-18;2016-08-17;204
926;65735;2013-03-22;2013-04-08;2013-04-28;158
927;60560;2016-10-13;2016-10-31;2016-11-20;153
928;66387;2015-06-25;2015-07-01;2015-07-11;310
929;63687;2017-03-05;2017-03-21;2017-04-30;200
930;65971;2017-03-24;2017-03-28;2017-04-27;111
931;64442;2017-03-23;2017-05-09;2017-06-18;113
932;64143;2016-11-16;2016-12-01;2016-12-21;206
933;66616;2016-03-16;2016-05-01;2016-05-21;152
934;67158;2018-03-16;2018-03-26;2018-12-24;205
935;69226;2018-08-26;2018-09-05;2018-10-05;149
936;68799;2016-05-30;2016-07-10;2017-03-23;205
937;62954;2014-06-02;2014-06-14;2018-07-03;200
938;69659;2013-02-22;2013-04-10;2013-05-20;138
939;64580;2018-01-03;2018-01-09;2018-02-08;178
